freq (MHz),μ=0.5,μ=0.8,μ=0.9,μ=1.0
4.12174685431133,0.000317555885101236,0.0006078291868175521,0.0006069595271635489,0.000607829203407941
4.159217280259615,0.00031815762009985407,0.0006037081209701276,0.0006028328707521414,0.0006037081390041543
4.196687706207899,0.00031920045465284484,0.0005996803756950197,0.0005987986750584241,0.0005996803952722
4.2341581321561845,0.0003207869227361335,0.0005957435569866045,0.0005948544695419867,0.0005957435782174927
4.271628558104469,0.00032305746735666186,0.0005918953605548093,0.0005909978652059822,0.0005918953835611679
4.309098984052754,0.00032620830005149654,0.0005881335676703062,0.0005872265511328532,0.0005881335925863016
4.346569410001038,0.0003305196940673469,0.000584456041446049,0.0005835382930550039,0.0005844560684178456
4.384039835949324,0.00033640209289641465,0.0005808607232023673,0.0005799309351468947,0.0005808607523886078
4.421510261897608,0.0003444736725238413,0.0005773456290898581,0.0005764024082404007,0.0005773456606595742
4.458980687845893,0.00035569560511984405,0.0005739088470107797,0.0005729507506944093,0.0005739088811365567
4.496451113794178,0.00037161804886111415,0.0005705485330768195,0.0005695741543481957,0.0005705485699226994
4.533921539742463,0.00039485062496362466,0.0005672629094033054,0.000566271067240499,0.0005672629490957437
4.571391965690747,0.00043002134011437454,0.0005640502608809394,0.0005630404237304651,0.0005640503034448147
4.6088623916390326,0.0004859053236800426,0.0005609089327181152,0.0005598822011799028,0.0005609089779343047
4.646332817587317,0.0005807657772052149,0.0005578373281369372,0.0005567989153221945,0.0005578373751806906
4.683803243535602,0.0007584913830229371,0.0005548339054649329,0.0005538003767791776,0.0005548339518585825
4.721273669483887,0.0011546282983091844,0.0005518971770338588,0.0005509238124247934,0.000551897214712435
4.758744095432172,0.002489223557020404,0.0005490257070152269,0.0005483872343580746,0.0005490256965801251
4.796214521380456,0.03427256423675891,0.0005462180352104946,0.000535630799844814,0.0005462196707346153
4.8336849473287415,0.0025758842834591516,0.000543473018207632,0.0005410515869143234,0.0005434732658174031
4.871155373277026,0.0015308477597236153,0.000540789177108955,0.0005384950878796606,0.0005407894042956644
4.908625799225311,0.0012247715860668922,0.0005381653154332555,0.0005356935432435222,0.0005381655664108781
4.946096225173595,0.0011406239234475622,0.0005356002241750677,0.0005327343083451443,0.0005356005292613362
4.983566651121881,0.0012032489301917484,0.000533092733362112,0.000529476690868135,0.0005330931417697027
5.021037077070165,0.0014967212685476632,0.0005306417095639138,0.0005253613749280282,0.0005306423473857791
5.05850750301845,0.00278117058925935,0.0005282460391645124,0.0005167844965707514,0.0005282475311122327
5.095977928966734,0.006455101809466926,0.0005259049742228184,0.0005578610935598551,0.0005259005472613656
5.13344835491502,0.000995337132527601,0.0005236168162067747,0.0005295519058569774,0.0005236159156810807
5.170918780863304,0.00040013456813921505,0.0005213811022554189,0.0005244323595643098,0.0005213805966117055
5.20838920681159,0.00017958858612118935,0.0005191967552563867,0.000521144099739328,0.0005191964011808399
5.245859632759874,6.771515819918749e-5,0.0005170628440750921,0.0005184290835470314,0.0005170625699827871
5.2833300587081595,5.407212494672979e-6,0.0005149784726379264,0.000515987261690526,0.0005149782478812542
5.320800484656443,4.24441850838051e-5,0.0005129427753021643,0.0005137101644391301,0.0005129425839695941
5.358270910604729,7.228962540160661e-5,0.0005109549148774784,0.0005115487712692747,0.000510954747659508
5.395741336553013,9.40156853777937e-5,0.0005090140816262866,0.0005094774829915361,0.0005090139326106014
5.433211762501299,0.00011035970952934014,0.0005071194922726171,0.0005074814671206302,0.0005071193574723342
5.470682188449583,0.0001229882357602593,0.000505270388800244,0.0005055514125191537,0.000505270265401289
5.508152614397868,0.00013295920782501616,0.0005034660382852874,0.0005036810833920175,0.0005034659242278335
5.545623040346152,0.00014097263148269334,0.0005017057314818692,0.0005018660708560533,0.0005017056252136911
5.583093466294438,0.0001475082656038953,0.0004999887822634923,0.0005001031105773335,0.0004999886825853499
5.620563892242722,0.0001529048553902808,0.0004983145270532891,0.0004983896878129354,0.0004983144330209829
5.6580343181910076,0.00015740774065973068,0.0004966823239074705,0.0004967237974927101,0.0004966822347627123
5.695504744139292,0.00016119855734310947,0.000495091552038213,0.0004951037931336217,0.0004950914671635986
5.732975170087577,0.00016441438017982535,0.000493541611282383,0.0004935282881853232,0.0004935415301685849
5.770445596035861,0.00016716041409006036,0.0004920319206057249,0.0004919960887388976,0.0004920318428269895
5.807916021984147,0.0001695186212072291,0.0004905619191921094,0.000490506149378073,0.0004905618443898779
5.845386447932431,0.00017155371409699284,0.0004891310644951067,0.0004890575394285058,0.0004891309923640575
5.8828568738807165,0.00017331740264796717,0.0004877388320999558,0.00048764942002496744,0.00048773876237775406
5.920327299829,0.00017485145679481105,0.0004863847154242285,0.00048628102718134537,0.0004863846478834815
5.957797725777286,0.0001761899499855012,0.0004850682250219134,0.00048495165877043215,0.00048506815946520765
5.99526815172557,0.0001773609270618519,0.00048378888802226555,0.0004836606646955686,0.0004837888242755294
6.032738577673856,0.00017838766047036385,0.00048254624846112167,0.0004824074401680639,0.00048254618637145005
6.07020900362214,0.00017928960711379965,0.00048133986553812485,0.00048119141852845105,0.00048133980497032646
6.107679429570425,0.00018008314654529328,0.0004801693142358998,0.00048001206762800084,0.0004801692550690457
6.145149855518709,0.0001807821553133776,0.000479034184652658,0.0004788688858323527,0.0004790341267784438
6.182620281466995,0.00018139845836025108,0.0004779340815179048,0.0004777613988904133,0.00047793402483857066
6.220090707415279,0.00018194218710767708,0.00047686862395190764,0.0004766891575766186,0.0004768685683797346
6.257561133363565,0.0001824220655164731,0.0004758374451185715,0.0004756517356337852,0.0004758373905734706
6.295031559311848,0.00018284564055775113,0.0004748401918314856,0.00047464872798940627,0.00047484013824161653
6.332501985260134,0.00018321946914228072,0.00047387652423560705,0.0004736797492998,0.00047387647153415474
6.369972411208418,0.000183549270882578,0.00047294611574245595,0.0004727444329482453,0.0004729460638689662
6.407442837156704,0.000183840053361184,0.0004720486523794486,0.0004718424296175813,0.0004720486012776106
6.444913263104988,0.0001840962158741018,0.00047118383282399924,0.0004709734066779344,0.00047118378244233024
6.482383689053274,0.00018432163558941604,0.0004703513680011614,0.00047013704724046027,0.0004703513182922892
6.519854115001557,0.0001845197394409845,0.00046955098083869705,0.0004693330494582151,0.00046955093175825074
6.557324540949843,0.00018469356463303538,0.00046878240621731456,0.00046856112608744993,0.00046878235772411254
6.594794966898127,0.00018484580915604316,0.00046804538993936335,0.00046782100313340434,0.0004680453419949184
6.632265392846413,0.00018497887588914076,0.0004673396904902749,0.00046711242132571823,0.0004673396430586074
6.669735818794698,0.00018509490802637142,0.00046666507633268215,0.00046643513317940795,0.00046666502937984866
6.707206244742982,0.00018519582113167137,0.0004660213273292356,0.0004657889042084689,0.00046602128082384075
6.744676670691266,0.0001852833297497314,0.00046540823417572195,0.0004651735121830356,0.00046540818808782136
6.782147096639552,0.00018535897040661026,0.0004648255981587193,0.0004645887467339445,0.00046482555245984283
6.819617522587836,0.00018542412136893986,0.00046427323094406776,0.00046403440900848067,0.00046427318560745895
6.857087948536122,0.000185480019893868,0.0004637509546100384,0.0004635103115880281,0.00046375090961030746
6.894558374484407,0.00018552777699779152,0.0004632586014181904,0.00046301627815896164,0.0004632585567309028
6.932028800432691,0.00018556839029357626,0.0004627960135846689,0.0004625521431969018,0.00046279596918670767
6.969499226380975,0.00018560275524240308,0.0004623630432899055,0.0004621177518985911,0.00046236299915926413
7.006969652329261,0.0001856316748411639,0.00046195955251064126,0.00046171295994811,0.00046195950862565116
7.044440078277545,0.00018565586804951368,0.00046158541275213773,0.0004613376331906991,0.00046158536909232504
7.081910504225831,0.0001856759774201495,0.00046124050548083256,0.00046099164801333327,0.0004612404620263134
7.119380930174114,0.00018569257519662996,0.0004609247213518672,0.0004606748905291978,0.00046092467808348084
7.1568513561224,0.0001857061689993151,0.00046063796028949486,0.0004603872566170598,0.0004606379171886559
7.194321782070684,0.00018571720691631715,0.00046038013195107456,0.00046012865235261374,0.0004603800889995482
7.23179220801897,0.00018572608138390864,0.0004601511549577351,0.0004598989932097852,0.0004601511121382947
7.269262633967255,0.0001857331329934374,0.0004599509572191613,0.00045969820435851847,0.00045995091451381584
7.306733059915539,0.0001857386534273469,0.0004597794756836904,0.0004595262203954126,0.00045977943307586765
7.344203485863823,0.00018574288826157448,0.0004596366566133877,0.0004593829855986857,0.0004596366140863468
7.381673911812109,0.0001857460388769821,0.00045952245507660424,0.00045926845340575373,0.00045952241261407574
7.419144337760393,0.00018574826437058308,0.0004594368352156414,0.0004591825866687225,0.00045943679280116805
7.456614763708679,0.00018574968291185743,0.00045937977022628905,0.0004591253576245895,0.00045937972784380985
