freq (MHz),μ=0.5,μ=0.8,μ=0.9,μ=1.0
4.084276428363045,0.0011893772194661093,0.0005589839438938754,0.0006210707053284224,0.0006120460674792109
4.12174685431133,0.0012392153705925667,0.0005657792075554727,0.0006208589186194577,0.000607829193486268
4.159217280259615,0.001294172625358428,0.000573429446260356,0.0006209812435478133,0.0006037081281723774
4.196687706207899,0.0013550976819909208,0.0005820594483846894,0.0006214604531803357,0.0005996803834679598
4.2341581321561845,0.0014230457352639866,0.0005918288458210608,0.0006223224232183467,0.000595743565370827
4.271628558104469,0.001499347599122336,0.0006029470521412159,0.0006235965305925467,0.0005918953695963737
4.309098984052754,0.001585709426523875,0.0006156969945889568,0.0006253161520074988,0.0005881335774186245
4.346569410001038,0.0016843604528830255,0.0006304741650079069,0.0006275193753111382,0.0005844560519557136
4.384039835949324,0.001798278731041685,0.0006478533728619927,0.0006302502207752122,0.000580860734532585
4.421510261897608,0.0019315486263473418,0.0006687076737587185,0.0006335611595198324,0.0005773456413032514
4.458980687845893,0.0020899514942486343,0.0006944300767927739,0.000637519061471788,0.0005739088601714557
4.496451113794178,0.0022819924639514056,0.0007273680084469943,0.0006422205533763128,0.0005705485472460753
4.533921539742463,0.0025207993152089624,0.0007717233504432555,0.0006478345052211094,0.000567262924628448
4.571391965690747,0.0028279160844889607,0.0008355381171371646,0.0006547282637645429,0.0005640502771707568
4.6088623916390326,0.003241672771583857,0.0009354132385570986,0.0006638783980723256,0.0005609089499916064
4.646332817587317,0.0038382775235643774,0.0011088612116690309,0.0006783859480857609,0.0005578373460868787
4.683803243535602,0.004796073446421261,0.0014518846750919499,0.0007101609729799254,0.000554833923169903
4.721273669483887,0.006659976147549172,0.0022702451402248527,0.0008180894069373706,0.000551897191494059
4.758744095432172,0.012319289278244855,0.005196637924062777,0.0014414470144810273,0.000549025703577473
4.796214521380456,0.13499787312898448,0.07822163289131706,0.0221158761944858,0.0005462186439459802
4.8336849473287415,0.007415406771417735,0.0065357200044268236,0.0021766752568655474,0.000543473110737044
4.871155373277026,0.0031183992140590817,0.004343670441047514,0.001647590364787815,0.000540789262037861
4.908625799225311,0.002390998792835905,0.003891267722916236,0.0015894260400550842,0.000538165409205332
4.946096225173595,0.003186691345150348,0.00406416048516438,0.0017125812471735144,0.000535600338064634
4.983566651121881,0.004973220399508255,0.004830348464493312,0.002036235209420892,0.0005330928856695199
5.021037077070165,0.008694126198858483,0.0068322853419792925,0.002815331022548991,0.0005306419471772496
5.05850750301845,0.021958110428291974,0.01465957223026528,0.005794193688069936,0.0005282465943833465
5.095977928966734,0.06863531204429292,0.0402384208191188,0.015000899202818963,0.0005259033284818448
5.13344835491502,0.014464021255154138,0.007615655562793639,0.002635024860539491,0.0005236164817764134
5.170918780863304,0.008316932212993065,0.00399475326957106,0.0012622049845273193,0.0005213809146607922
5.20838920681159,0.005914990831581439,0.002620743778315226,0.0007439844317939819,0.0005191966240207941
5.245859632759874,0.004622402054163348,0.0019045847866281057,0.0004787229458187994,0.0005170627425796957
5.2833300587081595,0.0038091657092591065,0.0014683326376399382,0.00032438707720850953,0.0005149783894863901
5.320800484656443,0.0032475254203878303,0.0011763833608315628,0.00023157595251844086,0.0005129427045777963
5.358270910604729,0.002834865459559185,0.0009682389130544357,0.00017963087933376226,0.0005109548531183847
5.395741336553013,0.0025180109681275016,0.0008129126173550517,0.00015720948527690417,0.0005090140266340275
5.433211762501299,0.0022665828417994336,0.0006929300248484118,0.00015421842113694608,0.000507119442564766
5.470682188449583,0.0020619258823063908,0.0005977087102484202,0.0001614627281737769,0.0005052703433305122
5.508152614397868,0.0018919285062856967,0.0005204771318603309,0.0001728393676666737,0.0005034659962875386
5.545623040346152,0.0017483716887856727,0.00045670766987887133,0.0001852307013565529,0.000501705692379207
5.583093466294438,0.001625473356707083,0.00040326235573102676,0.00019726854434857786,0.0004999887456098622
5.620563892242722,0.0015190424297963046,0.0003579002681231791,0.00020842461506770895,0.0004983144924973426
5.6580343181910076,0.0014259635617512104,0.0003189800138565356,0.0002185454202244551,0.0004966822911676623
5.695504744139292,0.0013438706868903908,0.00028527290207773157,0.00022763808614399445,0.0004950915208850167
5.732975170087577,0.0012709331261033358,0.0002558416656766194,0.00023577404555454967,0.0004935415815265688
5.770445596035861,0.0012057113211192344,0.00022995944288481407,0.0002430459114744418,0.0004920318920886792
5.807916021984147,0.0011470570432901136,0.00020705428194448496,0.00024954843981569205,0.0004905618917808562
5.845386447932431,0.0010940428162958913,0.00018667028314719623,0.00025537053291811994,0.0004891310380760275
5.8828568738807165,0.0010459110089717889,0.00016843985459511206,0.00026059234397188166,0.00048773880657521356
5.920327299829,0.0010020364650782448,0.000152063555864091,0.0002652847117602048,0.00048638469070933567
5.957797725777286,0.0009618986362771157,0.00013729522879424877,0.0002695096163073464,0.00048506820104409826
5.99526815172557,0.0009250605020467276,0.00012393087520048718,0.0002733210330474779,0.00048378886471635784
6.032738577673856,0.0008911524181811376,0.00011180023930305172,0.00027676589195300456,0.00048254622577031475
6.07020900362214,0.00085985959467396,0.00010076037244127638,0.00027988500515274613,0.0004813398434124322
6.107679429570425,0.000830912282491905,9.069067473398243e-5,0.00028271391251991426,0.0004801692926298505
6.145149855518709,0.0008040780071390266,8.148905794097018e-5,0.0002852836241384619,0.00047903416352656006
6.182620281466995,0.0007791553659422766,7.306897750025843e-5,0.00028762126183157064,0.0004779340608351464
6.220090707415279,0.0007559690325644465,6.535715714352339e-5,0.0002897506080465364,0.0004768686036800853
6.257561133363565,0.0007343657019290875,5.829188899302358e-5,0.0002916925727512238,0.0004758374252275998
6.295031559311848,0.0007142107752250962,5.182183724926449e-5,0.0002934655896659987,0.0004748401722949994
6.332501985260134,0.0006953856312752789,4.5905316598785784e-5,0.0002950859524769183,0.00047387650502844677
6.369972411208418,0.0006777853662423266,4.051005396070688e-5,0.00029656810047146853,0.0004729460968423154
6.407442837156704,0.0006613169111531945,3.5613474505557465e-5,0.00029792486086181296,0.0004720486337657732
6.444913263104988,0.0006458974536777057,3.120356149900476e-5,0.0002991676557236007,0.0004711838144771732
6.482383689053274,0.0006314531106189546,2.7280272012697604e-5,0.00030030667842288706,0.0004703513499040033
6.519854115001557,0.0006179178035016073,2.3857214968073553e-5,0.00030135104455664873,0.0004695509629744187
6.557324540949843,0.0006052323035036838,2.0962560956962457e-5,0.00030230892176783024,0.00046878238857091497
6.594794966898127,0.0005933434160543344,1.863667992731005e-5,0.0003031876405304435,0.000468045372496363
6.632265392846413,0.000582203281852849,1.6922306286491177e-5,0.0003039937919781763,0.00046733967323772966
6.669735818794698,0.0005717687759752491,1.584419578487231e-5,0.00030473330894055685,0.00046666505925729255
6.707206244742982,0.0005620009892535933,1.5384036460167178e-5,0.00030541153931594385,0.0004660213104197372
6.744676670691266,0.0005528647784419846,1.5468354313855932e-5,0.00030603330843352827,0.00046540821742119677
6.782147096639552,0.0005443283766739539,1.5982618876597905e-5,0.0003066029734431711,0.0004648255815482354
6.819617522587836,0.0005363630534619403,1.680141878522552e-5,0.0003071244708050245,0.0004642732144680359
6.857087948536122,0.0005289428180290759,1.7813405185581783e-5,0.0003076013580604277,0.0004637509382585316
6.894558374484407,0.0005220441601306951,1.893163989367733e-5,0.0003080368500595413,0.00046325858518254725
6.932028800432691,0.0005156458225841345,2.0093140790829674e-5,0.00030843385079368945,0.00046279599745611483
6.969499226380975,0.0005097286018559006,2.1254107720369598e-5,0.00030879498146444307,0.00046236302726060087
7.006969652329261,0.0005042751727626961,2.2384718901768174e-5,0.00030912260497235395,0.0004619595365723325
7.044440078277545,0.0004992699346402714,2.3464895422797613e-5,0.0003094188473414276,0.0004615853968971892
7.081910504225831,0.0004946988758737278,2.4481218300090158e-5,0.0003096856171007162,0.00046124048970204895
7.119380930174114,0.0004905494552429866,2.5424788230051494e-5,0.00030992462124451427,0.00046092470564195023
7.1568513561224,0.00048681049764212224,2.6289768057416585e-5,0.0003101373799288196,0.0004606379446414917
7.194321782070684,0.0004834721030260684,2.7072394076783024e-5,0.00031032523957817237,0.00046038011635842624
7.23179220801897,0.0004805255672814703,2.7770302336071878e-5,0.0003104893832951135,0.00046015113941427294
7.269262633967255,0.00047796331349264057,2.8382067591957673e-5,0.00031063084072843414,0.0004599509417177448
7.306733059915539,0.0004757788329784459,2.8906884399686644e-5,0.0003107504960149866,0.00045977946021822605
7.344203485863823,0.0004739666353183949,2.934434602248339e-5,0.0003108490950090678,0.0004596366411779817
7.381673911812109,0.0004725222067218775,2.9694289499983004e-5,0.00031092725060039256,0.00045952243966504783
7.419144337760393,0.0004714419757927855,2.9956688246046996e-5,0.00031098544769439165,0.000459436819821969
7.456614763708679,0.0004707232870546476,3.013157787967071e-5,0.0003110240468534381,0.0004593797548442199
