τ_vals,μ=1.0,μ=0.9,μ=0.8,μ=0.5
1373.709897812,0.5456895899822554,0.7341411571453554,0.881955493269791,0.7129008261084758
1373.776450714,0.6028008432678625,0.7869246826223584,0.9174996193589529,0.5688732794268079
1373.843003616,0.6653937178384183,0.834576657547415,0.9512711527333974,0.769109823590824
1373.909556518,0.723618942343398,0.8776112011916887,0.9715677200417699,0.689300995609325
1373.97610942,0.7735343448447636,0.9152455847169615,0.9843280554271,0.5298349246597579
1374.042662322,0.8260971204111959,0.9457328386821975,0.9957531977314309,0.7086581500260003
1374.109215224,0.8705728060747268,0.9699380787580654,0.9975731236248155,0.6282289890363554
1374.175768126,0.9050896612034045,0.9870072200223703,0.9861574383608683,0.4614502943661621
1374.242321028,0.9403978252002596,0.9959078597732356,0.9736166978892269,0.6166842118406942
1374.3088739300001,0.9656374604514482,0.9979786378930249,0.9558163483145762,0.5370338162604558
1374.3754268320001,0.9795210186959147,0.9925410435948301,0.9225984460075806,0.37340429029826394
1374.4419797340001,0.993577491856439,0.9790285432516721,0.8883433137312265,0.5054392680438773
1374.5085326360002,0.9978404171139532,0.9591740307790855,0.8524977021426128,0.42723775457095686
1374.5750855380002,0.9894608524970433,0.9326809976143126,0.8027187902812354,0.27821114386820145
1374.64163844,0.9812851635336942,0.899107521958087,0.7522846655974774,0.3895618936066043
1374.708191342,0.9656388732924142,0.8603393214981351,0.7023776956804908,0.31294370071772915
1374.774744244,0.936238957427938,0.8166433629186521,0.642743657259021,0.18955535786301175
1374.841297146,0.9069206644325727,0.7674979468463956,0.5836706139603114,0.28405399178715823
1374.907850048,0.8738938379262446,0.714671800965491,0.5255997288270322,0.20881627250801033
1374.97440295,0.8267064490396614,0.659142340653788,0.463245429070959,0.12051514936688432
1375.040955852,0.7790657087396522,0.600348789920245,0.40378408372121966,0.20231969755153792
1375.107508754,0.7322732197162057,0.5397532847644024,0.34494938958783894,0.12801510259623777
1375.174061656,0.672436289059563,0.4790634761094018,0.28711238799677546,0.08188187372478473
1375.240614558,0.6116886683003216,0.4178653178321229,0.23523964803708358,0.15454851511353115
1375.30716746,0.5565233907708227,0.35721995425179964,0.1839867438959446,0.08039549953617156
1375.373720362,0.4914386185496972,0.2993355304465297,0.13791288771381674,0.08069885963808002
1375.440273264,0.42580165867017045,0.2440601418955815,0.10046901726899583,0.14655145806475792
1375.506826166,0.3698775344831715,0.19201924777588816,0.06493140875714315,0.07117871302572275
1375.5733790680001,0.30873792395078264,0.14542442588204985,0.03724675970724823,0.11913300958621363
1375.6399319700001,0.2485047682276803,0.10429926920296555,0.018937672331014784,0.1790770676453066
1375.7064848720001,0.20052924662443197,0.06886414862698644,0.00525777829178621,0.10023568935579148
1375.7730377740002,0.15234666184686224,0.04073629456998479,0.0006167682238750328,0.19387918912568158
1375.8395906760002,0.10724036015876207,0.01989751956119067,0.003086449059990717,0.24767481107392997
1375.906143578,0.07456931601030733,0.006317817703703077,0.013735417512658856,0.16211594140675942
1375.97269648,0.04568465619960506,0.0005853917000926096,0.033437334238399424,0.29635429569153815
1376.039249382,0.022100706969225885,0.0024823829517816864,0.05501776161855431,0.3432159841846326
1376.105802284,0.008751554890774452,0.012016205886796883,0.08817526716366493,0.24688790779982878
1376.172355186,0.0016430420553340062,0.02863658946289683,0.1296954861223281,0.4138186797107326
1376.238908088,0.0016788441720526277,0.05193611337694295,0.1661770624737091,0.45309471885234
1376.30546099,0.00824885427665297,0.08224916549411476,0.2164875605694042,0.3416835773845288
1376.372013892,0.02231823282678429,0.11805080785385172,0.274191692423188,0.5312730863184117
1376.438566794,0.04479153922261709,0.15885522841097327,0.3201773317150985,0.5629303354319282
