freq (MHz),μ=1.0,μ=0.9,μ=0.8,μ=0.5
0.9742310746554051,0.002961726161465202,0.002554394497070956,0.0016851453337525905,0.0005581494937334009
1.01170150060369,0.002827868238966119,0.0024388548437082984,0.001609617458676362,0.0005469329108405745
1.0491719265519748,0.002706506595174206,0.0023341885984869805,0.0015412808416730758,0.0005371392307240743
1.0866423525002595,0.002595921375267067,0.0022388935596970227,0.0014791398136795575,0.0005285705262072422
1.1241127784485445,0.002494699728736347,0.00215173649196618,0.0014223774299998164,0.0005210648448935238
1.1615832043968293,0.0024016696847262934,0.0020716950874776307,0.0013703168531939227,0.0005144885027974535
1.199053630345114,0.0023158504773712657,0.0019979143810441584,0.001322392360392396,0.0005087302815022493
1.2365240562933988,0.0022364147286493973,0.0019296735820248522,0.0012781272862968656,0.0005036970015497011
1.2739944822416835,0.002162659305850739,0.0018663605250519941,0.0012371170379603072,0.0004993101051420434
1.3114649081899685,0.00209398261243178,0.0018074517696177487,0.0011990158693285199,0.0004955029895943853
1.3489353341382533,0.0020298667103404856,0.0017524969406786627,0.0011635264779380294,0.0004922189059048663
1.386405760086538,0.001969863112045636,0.0017011062893559042,0.0011303917438682722,0.0004894092877491694
1.423876186034823,0.0019135813903040327,0.00165294072526536,0.0010993881125223592,0.0004870324114578407
1.4613466119831078,0.0018606799721617132,0.0016077037641245723,0.0010703202509994936,0.0004850523135284822
1.4988170379313925,0.0018108586423399291,0.0015651349736173024,0.0010430167003390154,0.00048343790992076566
1.5362874638796773,0.001763852395282087,0.0015250046009636382,0.0010173263131989328,0.00048216227398315605
1.573757889827962,0.0017194263598363556,0.0014871091398744921,0.0009931153154286465,0.00048120204371603965
1.611228315776247,0.0016773715837746295,0.0014512676503578646,0.0009702648679569345,0.0004805369284497436
1.6486987417245318,0.0016375015116639,0.001417318685246218,0.0009486690312941908,0.0004801492999714111
1.6861691676728165,0.0015996490271243543,0.0013851177104608691,0.0009282330579085042,0.00048002385037576725
1.7236395936211018,0.001563663954084873,0.001354534926693826,0.0009088719510565955,0.0004801473042761268
1.7611100195693863,0.00152941093817112,0.0013254534233279572,0.0008905092439397312,0.0004805081775787093
1.798580445517671,0.0014967676401120267,0.001297767605044385,0.0008730759598623686,0.0004810965728833655
1.8360508714659558,0.0014656231896017253,0.001271381845925876,0.0008565097232425382,0.0004819040068864319
1.8735212974142406,0.0014358768560892487,0.001246209332993901,0.0008407539962226114,0.00048292326370620006
1.9109917233625258,0.0014074369020732498,0.001222171069060712,0.000825757420984075,0.00048414827062991025
1.9484621493108103,0.001380219589455242,0.001199195009156437,0.0008114732505732924,0.0004855739926961899
1.985932575259095,0.0013541483163900714,0.0011772153108605386,0.000797858855384876,0.0004871963433839788
2.02340300120738,0.0013291528642140802,0.0011561716805301363,0.0007848752930173033,0.0004890121088987379
2.060873427155665,0.0013051687386436137,0.0011360088018853344,0.0007724869329981232,0.0004910188849040888
2.0983438531039496,0.0012821365915816844,0.0011166758348195194,0.0007606611280389792,0.0004932150230589741
2.1358142790522345,0.0012600017123890782,0.0010981259747710962,0.0007493679254348052,0.0004955995874281149
2.173284705000519,0.0012387135787044977,0.0010803160640438833,0.0007385798130590033,0.0004981723183942455
2.210755130948804,0.0012182254585082508,0.0010632062478283808,0.0007282714951116562,0.0005009336042775241
2.248225556897089,0.0011984940586287974,0.001046759670682206,0.0007184196947588198,0.0005038844592160316
2.2856959828453736,0.0011794792098137664,0.0010309422049963074,0.0007090029781993101,0.0005070265074905539
2.3231664087936585,0.0011611435877025335,0.0010157222107209825,0.0007000015995712254,0.0005103619728120861
2.3606368347419435,0.001143452462881133,0.0010010703205518235,0.0006913973629332064,0.0005138936737883933
2.398107260690228,0.001126373476985874,0.000986959247929972,0.000683173499811414,0.0005176250230566453
2.435577686638513,0.0011098764420475608,0.000973363615289661,0.00067531456009937,0.0005215600328158377
2.4730481125867976,0.0010939331596529491,0.0009602597998037879,0.0006678063151900127,0.000525703323759325
2.5105185385350826,0.001078517258604034,0.0009476257953151409,0.0006606356720076937,0.0005300601399182349
2.547988964483367,0.0010636040478003257,0.0009354410877461693,0.0006537905964807574,0.0005346363672998805
2.585459390431652,0.0010491703835215742,0.0009236865431863835,0.0006472600458153461,0.000539438558118542
2.622929816379937,0.0010351945491730247,0.0009123443071198633,0.0006410339086776166,0.0005444739600089926
2.6604002423282216,0.0010216561460868888,0.0009013977134705902,0.0006351029525166807,0.0005497505506196265
2.6978706682765066,0.0010085359943205307,0.0008908312026854407,0.0006294587774526603,0.0005552770780675819
2.7353410942247915,0.0009958160424385688,0.0008806302479223143,0.0006240937763080966,0.0005610631075884197
