τ_vals,μ=1.0,μ=0.9,μ=0.8,μ=0.5
1361.930034158,0.9954859626426733,0.9588870116416706,0.8703127827446315,0.4671708407532557
1361.99658706,0.984359087399869,0.8792061506896628,0.6419317814275745,0.45486910748991866
1362.063139962,0.9658883050475424,0.790791338493442,0.415142071136708,0.22029954574776692
1362.129692864,0.940488282888484,0.8983066505440911,0.8082977047502405,0.4268068301197582
1362.196245766,0.9085066342612731,0.8151303000859651,0.6236408562108593,0.5523406955340099
1362.262798668,0.8703261774872862,0.7020285374941997,0.35202780106721826,0.2086993266873147
1362.32935157,0.826634614463593,0.7844172842656488,0.7041823572300364,0.38026144668520556
1362.395904472,0.7780676081670184,0.7029711750696039,0.5706679132904157,0.647257960106361
1362.462457374,0.7252638004752638,0.5744890721991947,0.2732113107598069,0.22094537548964502
1362.529010276,0.669110214124272,0.6319228844376672,0.5700107321512569,0.3298455109051192
1362.595563178,0.6104408549783937,0.5579147161804672,0.49128480852181494,0.7325477334672644
1362.66211608,0.5500535075915531,0.42558993704554265,0.190283107226648,0.2542428595917742
1362.728668982,0.4889325546091348,0.46055460583552355,0.4214071254293735,0.2779947446971215
1362.795221884,0.4279955843148558,0.39943344603107794,0.39691418198677203,0.8015952019386933
1362.861774786,0.3680826215729399,0.27582583716060244,0.1161293246409659,0.3040901819893029
1362.928327688,0.3101572187316447,0.29249463400555625,0.2756690929002352,0.2272542131246753
1362.99488059,0.2550953559130009,0.24865980942475185,0.3004836480087043,0.8488795581482049
1363.061433492,0.20365914649831873,0.14601429455910234,0.06313950587176252,0.3647813454935469
1363.1279863940001,0.15667187133793548,0.14947166486206714,0.1496468810073861,0.1802654723072182
1363.194539296,0.11484796869930265,0.12554456618487797,0.21461686986217748,0.8705357768298919
1363.261092198,0.078765410797095,0.05447808529131503,0.04143160310934103,0.42999165585986576
1363.3276451,0.049002689768040855,0.04990909614044106,0.057676972696194526,0.1397341287219905
1363.394198002,0.026013070628493944,0.046180269564316756,0.1499091864618191,0.8647793318242664
1363.460750904,0.01011281904791399,0.014544102124395289,0.05734012096593219,0.4933826109494572
1363.527303806,0.001561105707154485,0.006503683326767077,0.009832386485444218,0.10835852955557168
1363.593856708,0.00048342649798416683,0.020649993546818485,0.11352197402838375,0.8321426548781173
1363.66040961,0.006895603975360486,0.03269960551232416,0.11238256596685255,0.549163792502469
1363.726962512,0.02070440296970878,0.024558571738243436,0.010713236515755184,0.08870770380877428
1363.793515414,0.04168287032679613,0.05169245433228385,0.10828454311216545,0.7754906842556889
1363.860068316,0.06955076378012057,0.10766106731500746,0.2028578750636611,0.5925584274359392
1363.926621218,0.10387655212315296,0.10129575607098022,0.05893195740606781,0.08304727631327283
1363.99317412,0.144101843345065,0.13436464645557641,0.13242095745785878,0.6998060442435263
1364.059727022,0.189695952361766,0.23048801618278145,0.32014603758138316,0.62013367932771
1364.126279924,0.2399491509616484,0.2262416632888148,0.14735713229385927,0.09312411939281179
1364.192832826,0.2940362218290737,0.256746827664437,0.17993153386966573,0.6117595882355189
1364.259385728,0.3512555627287332,0.38573138306437654,0.45168236115529087,0.62997469357428
1364.32593863,0.4107171865418525,0.3826339032940801,0.26408018259559185,0.11993193654528532
1364.3924915320001,0.47142927571580406,0.40159152827061584,0.24156737163059114,0.5191061760352407
1364.459044434,0.5326213367315635,0.5534635588271966,0.5824865661993796,0.6217005892335855
1364.525597336,0.5933450957701181,0.5496583520528554,0.39397420195181587,0.16348878471714764
1364.592150238,0.6525648765207923,0.5486890821277898,0.30625416312042525,0.42996560897357816
1364.65870314,0.7095521220990484,0.7119166661565433,0.6970497342053518,0.5963385214784632
1364.725256042,0.7634291130658636,0.7052138796990822,0.5206373552315501,0.22266211032750471
1364.791808944,0.8132450134012233,0.6776256194553025,0.3627603704646602,0.352062053572132
1364.858361846,0.8584186299008145,0.8403737987924313,0.7813321357338959,0.5560864316584979
1364.924914748,0.8982607615873724,0.8288330447310277,0.6284651549939408,0.29507620553057895
1364.99146765,0.9320223401368356,0.7705587514970447,0.40137290208286924,0.2920003416824441
1365.058020552,0.9593564307581063,0.9219260543190597,0.8246088203036012,0.5040044998992169
1365.124573454,0.9798537845418441,0.9043697618784415,0.7045827368363288,0.3771308628191806
1365.191126356,0.9930559630268565,0.8146371854748853,0.41534449688274316,0.2546536368551201
1365.257679258,0.9989078645713605,0.9457290187982993,0.8209190673686764,0.4436787213444693
1365.32423216,0.9973336123114511,0.9221001349730862,0.7403909055005062,0.4641489781232945
1365.390785062,0.9882138193391362,0.8037414375341095,0.40191019048442395,0.24272465428862508
1365.457337964,0.9718060214532593,0.9084612715493292,0.7699268980821203,0.37889740821433227
1365.523890866,0.9483770234744504,0.8799637965785256,0.7325341325764707,0.5506561679554843
1365.5904437680001,0.9181479366409616,0.7393152972050707,0.36273035067659737,0.25652349830492976
1365.6569966700001,0.8816696256719474,0.8147937885218045,0.6770753909323618,0.3133735822342172
1365.723549572,0.8395164037333667,0.7837881352704421,0.6831767882668036,0.6307788776402835
1365.790102474,0.7922046713980191,0.6301787319576808,0.30369649949436855,0.2939815892737203
1365.856655376,0.7405205167125817,0.6768083622419648,0.5530075323305189,0.25053466724331885
1365.923208278,0.6852710821609059,0.6464713215347029,0.5995650610831438,0.6987310143369597
1365.98976118,0.6271832874975609,0.4913469233327644,0.23412319370593868,0.3508958746261113
1366.056314082,0.5671877420034088,0.5124391601274808,0.4123196046973629,0.193387577879911
1366.122866984,0.5062197089159999,0.48623539939567806,0.4929445561546953,0.7493449621799438
1366.189419886,0.44510500559605326,0.3420107025950555,0.1654335359210399,0.4213734207508974
1366.255972788,0.3848062669422284,0.3431380781451834,0.2717985054981165,0.14445434634041782
1366.32252569,0.3262649790124361,0.32418156902523204,0.37698598457447363,0.7785928950461181
1366.389078592,0.27028368358111204,0.20294497925577498,0.10951665641857886,0.4984261933974058
1366.455631494,0.21773718258137256,0.19106652121618983,0.1483616624850382,0.10576280357874564
1366.522184396,0.16944897938620057,0.18147143967713333,0.2659335150777125,0.7840401857032805
1366.588737298,0.1260829751901913,0.09368981059279882,0.0769833179338368,0.5746514882533362
1366.6552902,0.08831524512989182,0.07618081922164766,0.05695889619862818,0.07887006614773207
1366.721843102,0.05674022332967923,0.07650863815300989,0.1727244242206568,0.7651754148692693
1366.788396004,0.03179044377179376,0.02988271297907278,0.07556368361075766,0.6429265109890834
1366.8549489060001,0.013857211715769731,0.013596412593366735,0.008703887466298906,0.06489455021734165
1366.9215018080001,0.0032222263468010457,0.022497146678694215,0.10733005410530388,0.7235712263263919
1366.98805471,2.8650998384515616e-5,0.02110462775441362,0.10887583610201931,0.6970466393773365
1367.054607612,0.0043347035876967486,0.011583097269454784,0.009476664678981277,0.06453503503497722
1367.121160514,0.016064511135387004,0.02570429938777026,0.07553618067253048,0.662846369442287
1367.187713416,0.0350554210991033,0.06953592766171547,0.1757458659059806,0.7322456451430921
1367.254266318,0.06102956761969995,0.07046244059357248,0.05917996245359402,0.0780622400110295
1367.32081922,0.09355433309323877,0.08466251767147955,0.07831956588020599,0.5884201216170272
1367.387372122,0.13218732964852287,0.169610530504119,0.2701860653944117,0.7455514462921861
1367.453925024,0.17635781613263363,0.18255860189541637,0.1517483138362761,0.10527811008399292
1367.520477926,0.22532390233416255,0.19041660385203232,0.111894837628187,0.5070735170789663
1367.587030828,0.27842743290314864,0.3087200230338095,0.382047076921618,0.7359508721547201
1367.65358373,0.3348881468171332,0.33321134275614955,0.27591032077852296,0.1454487343158629
1367.720136632,0.39374355616655876,0.32778040358601584,0.1684133558480043,0.4263545614415069
1367.786689534,0.454212322479593,0.46887514389777346,0.4982657442512408,0.7043589763469654
1367.853242436,0.5154162092223262,0.5027153632646281,0.4166053286436218,0.1972266246815454
1367.919795338,0.5762905487543329,0.4774285348707701,0.2372064728778541,0.35388393088284437
1367.98634824,0.6360395448385991,0.6291002665781198,0.60454666501837,0.6534099112843669
1368.052901142,0.6938109228652194,0.6689244180136721,0.5568697835407982,0.2585851998205372
1368.1194540440001,0.7485699528242532,0.6185357346728094,0.30639222156945023,0.29663094685687585
1368.1860069460001,0.7996171834396447,0.7682368780213464,0.6872541874944412,0.587104687547313
1368.252559848,0.8462455898308906,0.8101701074386619,0.6799479970971767,0.32679143928042137
1368.31911275,0.887577866968451,0.7316041584958821,0.3646171013857016,0.26023504816045634
1368.385665652,0.923109739728,0.8677782799471528,0.7352613419144223,0.5103641648187404
1368.452218554,0.9523783337571521,0.908105811594577,0.771355022841004,0.3984411146123582
1368.518771456,0.9747687929958205,0.8010969635387991,0.40268937372687547,0.2484447531070237
1368.585324358,0.9900463236978396,0.9143561750901673,0.7415065882485927,0.4285420059774744
1368.65187726,0.9980583267622235,0.9501000831614416,0.8206288436595236,0.4695747911646206
1368.718430162,0.9985203805014927,0.8175262500866951,0.41487845555844893,0.2627345485731263
1368.784983064,0.9915072100394985,0.9015488935366957,0.7040468845070671,0.34695165509058273
1368.851535966,0.9772020813543585,0.9308672548867234,0.8225527782648444,0.5358826408636711
1368.918088868,0.9556728708661102,0.7787192405655355,0.3997033393453995,0.3021416380360953
1368.98464177,0.927303796509323,0.8307724758865329,0.626460666671539,0.2704542164242682
1369.051194672,0.892596426652357,0.8531259459188382,0.7777001458927482,0.5929933017101373
1369.117747574,0.8519443989184374,0.6900971668370651,0.36010440663463383,0.36334121929678753
1369.184300476,0.8060003617679998,0.7111366479514032,0.5175380101056972,0.2031418000313836
1369.250853378,0.755525897071535,0.7272042394985787,0.692241873199834,0.6368282678767615
1369.3174062800001,0.7011701802892418,0.5639319400980944,0.3029778792941405,0.44095363329135584
1369.3839591820001,0.6437765164269512,0.5582823337276206,0.3902869062359269,0.14813545231463274
1369.4505120840001,0.5842744627405217,0.5696471857440832,0.5770523810895268,0.6639905140632171
1369.517064986,0.5234656163808239,0.4176799714937258,0.23813945609984966,0.5280521762506112
1369.583617888,0.46227894832632577,0.39234945706020563,0.2603731111715313,0.1075005005440302
1369.65017079,0.401696989235128,0.4010113581050276,0.44623803860119415,0.6721461646467405
1369.716723692,0.3425528229291477,0.2716141902510385,0.17686223759078154,0.616819293747728
1369.783276594,0.28574264661462395,0.23533767608302952,0.14418574363584372,0.08226727244426124
1369.849829496,0.23217763056750843,0.2431369878313943,0.3152849408203743,0.6603526921229023
1369.916382398,0.1826006104768339,0.14606937347502263,0.13019361639503005,0.6992835547375691
1369.9829353,0.13775944884535699,0.10820439355477811,0.05677240086536128,0.07253363184655595
1370.049488202,0.0983755250807257,0.11625755680294184,0.19906989194212998,0.6292875810699693
1370.116041104,0.06499539021324119,0.05866997800930884,0.10728821595938749,0.7680618843962679
1370.182594006,0.0381224166862942,0.02808285993500939,0.00990893674092032,0.07761893851279901
1370.249146908,0.01819091481117103,0.03633009823024739,0.1099941937981484,0.5813381507589689
1370.31569981,0.005474572978961898,0.021915502846612187,0.11399415858967674,0.8170318719988777
1370.382252712,0.00016961796059653743,0.005991875343163789,0.010556358564369905,0.09623748809687645
1370.448805614,0.00236053307142776,0.012942376351275446,0.05648173768683565,0.5205259794203572
1370.515358516,0.012010373413292618,0.041453499559279905,0.15189701431335853,0.8418675214120718
1370.5819114180001,0.028988350434410965,0.04534698608877115,0.059910869423553476,0.12666301168925231
1370.6484643200001,0.05301037684931141,0.04807755019119203,0.042032825327234416,0.4522569117083361
1370.7150172220001,0.08373388783412317,0.11527913883266644,0.21796349121707384,0.8403876040714557
1370.781570124,0.12072688237539604,0.1414777600401902,0.15317794587843636,0.166863471142169
1370.848123026,0.16336586280698356,0.135901885643899,0.06494938454107965,0.3829079483493917
1370.914675928,0.21104883711066874,0.23397436842926694,0.30484358200471906,0.8126869723309529
1370.98122883,0.26311011354709823,0.2822203403686543,0.2801070383381882,0.21459566343804248
1371.047781732,0.3186610890310255,0.2636020053172079,0.1187559548552331,0.31928283796731016
1371.114334634,0.37692099860820194,0.3819567440094478,0.40179729625957405,0.7610452817406509
1371.180887536,0.43708970435358707,0.44950804570700853,0.4262229205096246,0.26746020764441525
1371.247440438,0.4981235279752173,0.4131548275500976,0.19324669034899686,0.2679861400440047
1371.31399334,0.5591672170367439,0.5395688006258798,0.4961237714540414,0.689631662712275
1371.380546242,0.6194029297251941,0.6217466760733695,0.5745971745380316,0.32292745701912656
1371.447099144,0.6777627478280533,0.5637865763992911,0.2760049351242199,0.23477835802144897
1371.513652046,0.733431271025642,0.6857237811426278,0.5748993498670918,0.6040450839902884
1371.580204948,0.7856911138545829,0.7766553052479337,0.7079320065005811,0.3783521253212824
1371.64675785,0.8335835317754737,0.694785262951053,0.3541803611942139,0.223980538103715
1371.713310752,0.8764426262254257,0.8007490256518001,0.6267872284734125,0.5107459722220947
1371.779863654,0.9137555117207791,0.8941925782785257,0.8106884438985889,0.43099778264205557
1371.8464165560001,0.9447899122063745,0.7882863366161873,0.41627745819612916,0.2379945102431586
1371.9129694580001,0.9691201511209576,0.8690439968142684,0.6436702859438257,0.41644335273332345
1371.9795223600001,0.9865147626283632,0.9591803796316271,0.8709869913398799,0.4780913272808457
1372.046075262,0.9965528777775962,0.8316587581301076,0.4537119545358713,0.27699479692938733
1372.112628164,0.9991087587531768,0.8811975696139338,0.6218814556445377,0.32750259618384736
1372.179181066,0.9942730006965461,0.9632806121858533,0.8820406307139753,0.5169222202398102
1372.245733968,0.9819774118828508,0.8191758546280729,0.46192727857254007,0.33883124105849527
1372.31228687,0.9624165303228127,0.8352833305796571,0.56285870399,0.24943208896219837
1372.378839772,0.9360027359817283,0.9060690120262505,0.8429423740370902,0.5449924654851891
1372.445392674,0.9030132992823823,0.7527528306204112,0.4409258561987556,0.4191595486149666
1372.511945576,0.8639405581877335,0.7371610703280526,0.473126822693556,0.18649405305263722
1372.578498478,0.8194775112511153,0.7950695486178463,0.7587134809568131,0.5602123550559056
1372.64505138,0.7701933305360773,0.6416571173683892,0.3951510685940242,0.5117926978368534
1372.711604282,0.7168151271399779,0.5997428018918131,0.36359605511427245,0.14146732629768696
1372.778157184,0.660238984363626,0.6447482780997026,0.6396128798549982,0.5611255634847988
1372.844710086,0.6012345386109464,0.5012328713090701,0.3327443060451708,0.6092422621740518
1372.911262988,0.5406680986206709,0.4413163817080953,0.2482571721965392,0.1155706072868207
1372.97781589,0.47953356250607637,0.4745998955544293,0.4998015484402443,0.5471371192086543
1373.0443687920001,0.4186850121609566,0.3508103118084919,0.26428634282769,0.7033977936010363
1373.1109216940001,0.35901275543339073,0.28314305151596697,0.14243308814181177,0.10853598559108539
1373.1774745960001,0.30148761499554855,0.3065776477964972,0.35553641066699687,0.518710868792494
1373.2440274980002,0.24692358923871766,0.21107846737366764,0.2012023461326056,0.7862768521664046
1373.3105804000002,0.19611632127148948,0.1466420530323149,0.06080844226230095,0.11880678881158832
1373.377133302,0.1498916628189904,0.16220349335431516,0.22312698875205927,0.4775007170578709
1373.443686204,0.1089070910513465,0.10127261522514658,0.15405598474243626,0.8507698353518973
1373.510239106,0.07375846743815989,0.050533362645556065,0.015492562711048267,0.143822639240681
1373.576792008,0.04501942256660577,0.05973919546194102,0.11691728808267005,0.42638303419183404
1373.64334491,0.0230975686849849,0.036555089188697085,0.13097382267552113,0.8913035125420233
1373.709897812,0.008312605605115455,0.00831982935359039,0.014372487568362723,0.18034917469838652
1373.776450714,0.0009080877986299845,0.01179356927572459,0.04755110062282538,0.3693662693468978
1373.843003616,0.0009831415626121302,0.025945106466194773,0.13642371640293735,0.9043552908581389
1373.909556518,0.008544568222152294,0.0264492945753715,0.059979725118930065,0.22481039857793672
1373.97610942,0.02346903342806253,0.0236854024690368,0.020741002453449002,0.31136724340149025
1374.042662322,0.04553026289479835,0.07108123723941559,0.17052200012986166,0.8887659674855246
1374.109215224,0.07442995418836665,0.10340915984567045,0.14903028381875227,0.27358753572430844
1374.175768126,0.10968858872837152,0.09278155628766398,0.036694149119476244,0.25786023650782974
1374.242321028,0.15078093213881696,0.1659877232704881,0.22897018814414669,0.8458203762437496
1374.3088739300001,0.19715412899520848,0.2298811602690184,0.272710034184727,0.32325834641677464
1374.3754268320001,0.2480305543896236,0.20889826059270106,0.09026016505441387,0.2144226345824566
1374.4419797340001,0.30265203468761354,0.2978782660891431,0.3036330721221454,0.7790904507894557
1374.5085326360002,0.36029657072329785,0.3899399058482143,0.4176784747280508,0.3707633567843507
1374.5750855380002,0.419986719486107,0.35570892404576604,0.17176990347934223,0.18621703535782227
1374.64163844,0.4808282636667436,0.4488878904797615,0.38367926359126037,0.6940608438946435
1374.708191342,0.5420378491557056,0.5631359365212969,0.567667489501726,0.4134984257582087
1374.774744244,0.602563384734529,0.5129647914874035,0.2684421105628965,0.1774619062183291
1374.841297146,0.6614897668243753,0.5984959958096279,0.45712565180081866,0.5975802868243195
1374.907850048,0.7180875242453103,0.7271836013556534,0.7054716180428706,0.4493445529004346
1374.97440295,0.7713644840049292,0.6592253836943873,0.36616094768586516,0.19094917847678866
1375.040955852,0.8205030296420405,0.7263101725460176,0.5125703184606667,0.4971995844524847
1375.107508754,0.8649351063354113,0.8608933554634918,0.8150740885906944,0.4766542136914793
1375.174061656,0.9038535593302153,0.7747292215130577,0.4513810701273522,0.22766639459930918
1375.240614558,0.9366441792222933,0.8148335331932856,0.5408719225843127,0.4004674704996109
1375.30716746,0.9629866938976211,0.9469577880324267,0.8836353559494439,0.49421769024782897
1375.373720362,0.9823573403286692,0.8440202569485736,0.512904396179998,0.2865729983525483
1375.440273264,0.9944244721770092,0.8518434279265394,0.5365405045334414,0.31425743798981554
1375.506826166,0.9991704008989132,0.9742235582302139,0.9030897691568979,0.5012324089623308
1375.5733790680001,0.9964133413334695,0.8579822321879714,0.5432946981744635,0.36456584570585265
1375.6399319700001,0.9861455934839017,0.8320640551560974,0.49864334247756936,0.24419217580656147
1375.7064848720001,0.9686687716550406,0.9391524516319325,0.8711477374577751,0.4972934697317756
1375.7730377740002,0.9441547662710232,0.815015210238587,0.5397487985391037,0.45664962092093697
1375.8395906760002,0.9129173715528422,0.7579107766920208,0.43109412997896324,0.1942185068533589
1375.906143578,0.875553901755345,0.8462829862987914,0.7915776928008516,0.4824152783640012
1375.97269648,0.832554293995737,0.7212037041954497,0.5043187038328385,0.5563057649022786
1376.039249382,0.7845075035247848,0.6392066202262296,0.34227560094683696,0.16636671341643378
1376.105802284,0.7322447797003031,0.7076346281206933,0.6737339187189217,0.45708392239373946
1376.172355186,0.6764970428856859,0.5894588597399404,0.4434671613861319,0.6560312711424389
1376.238908088,0.6180444219379816,0.4919058637807968,0.24403439479874386,0.16070636674173464
1376.30546099,0.5578586646148407,0.5411333240987171,0.5313914085494711,0.4223294353020555
1376.372013892,0.4968042368754282,0.4377514243215481,0.3670284152230845,0.747998819583009
1376.438566794,0.43574259660185954,0.335989472625707,0.15017146104275542,0.17548895362645625
1376.505119696,0.37567137012413865,0.36826337682118304,0.38103589709208163,0.37979822998541907
1376.571672598,0.3174652903944896,0.28667147097892254,0.2867250143158927,0.8247745191858432
1376.6382255,0.2619471682552851,0.19280688942213217,0.07462110588025718,0.2074482617288106
1376.704778402,0.21001843952093266,0.21125159793471904,0.23982573519171332,0.33180041460354676
1376.7713313040001,0.1624410543062456,0.15664033658860596,0.21445028318831932,0.8800208854069491
1376.8378842060001,0.11988635646146659,0.08221448809232232,0.029557717552061467,0.2522147530773174
1376.9044371080001,0.08304572140301174,0.09015254240081869,0.12348395458412088,0.2813056447126086
1376.9709900100002,0.05246115862960942,0.0651481934093546,0.16055672528349188,0.9091118103034224
1377.0375429120002,0.028563032812500153,0.01989229696182151,0.023684510919112216,0.30479146801319795
1377.1040958140002,0.011742624129738003,0.020219512603635532,0.04438811882607782,0.23186515266571062
1377.170648716,0.0022442073015992835,0.02438970835152621,0.13238875600189665,0.9095935957982754
1377.237201618,0.0002034501938110917,0.015201569620840061,0.06094003444734959,0.36003701369743957
1377.30375452,0.005658637451791773,0.009911229167721858,0.01010045580956586,0.18744635939213972
1377.370307422,0.01851764672902168,0.039618879208540556,0.13326348556251305,0.8814410917579416
1377.436860324,0.038610477185167434,0.06987697276206126,0.13980682560810329,0.41310572099185383
1377.503413226,0.06561531067365797,0.059801441431422214,0.02252372605759668,0.15217892686944717
1377.569966128,0.09910902529312123,0.10844787277667567,0.16204009633391464,0.827079136556813
1377.63651903,0.1386482767813042,0.1777363740045902,0.2533284449324459,0.4598051321970689
1377.703071932,0.18359209074726957,0.16253824007569417,0.07778620733775077,0.13002547792771793
1377.769624834,0.23323523426611853,0.22118602043397603,0.21333528229368515,0.7511645206377905
1377.836177736,0.2869310490191168,0.3254531641935459,0.38984651127464287,0.496844992325532
1377.902730638,0.34380353599914354,0.30385769609612207,0.16686288546203323,0.12440429680611459
1377.96928354,0.4029515956289941,0.36217210503901565,0.27835103011815393,0.6601496684996508
1378.0358364420001,0.46362247690873365,0.4942904309205925,0.5343716360195623,0.5219678114181044
1378.1023893440001,0.5248210268573292,0.46451297200357694,0.2768427172104098,0.13780286248244256
1378.1689422460001,0.5855627729970434,0.5119164873039463,0.3461948909289159,0.561673023521042
1378.2354951480002,0.6450996984280994,0.662564509579204,0.6704154665692953,0.5339666432379456
1378.3020480500002,0.7024488602277047,0.622856133905245,0.39266734502725575,0.17142809471253756
1378.3686009520002,0.7566663492282164,0.6497593697067603,0.40550419500617774,0.4638398035204237
1378.435153854,0.8071186848578379,0.8085067228870485,0.7820479163518469,0.5326089284409563
1378.501706756,0.8529635819173171,0.7577233321367477,0.4991066788564019,0.22494037082560553
1378.568259658,0.8934164232637023,0.7566830915149312,0.44614395563461107,0.3744680996134716
1378.63481256,0.9280532115392348,0.9131401729481913,0.8559128267167326,0.518494439602269
1378.701365462,0.9562802048153545,0.8512364613222487,0.5827092925597124,0.2963131886414365
1378.767918364,0.977569346769879,0.8178984392215799,0.4607388148472653,0.3003779196278092
1378.834471266,0.9917746218841751,0.962789332527437,0.8829404575507878,0.49287953712657645
1378.901024168,0.9986239002457725,0.8911497427290105,0.633473640491993,0.38184918371559823
1378.96757707,0.9979079631681731,0.8248584379710087,0.4458228546941235,0.24679457432843216
1379.034129972,0.9897924731634101,0.9508919791074686,0.8595347370013563,0.4574988516793667
1379.100682874,0.9743561703612077,0.8724340681265523,0.6460276099057798,0.47636724204728415
1379.167235776,0.9517271941720122,0.7764317633291475,0.40244353613475903,0.2169237368645016
1379.233788678,0.9223773183009909,0.8788770274005964,0.7880809741697479,0.4144096742461719
1379.3003415800001,0.8867187601097293,0.797895282392563,0.6201724139349749,0.5735564936133466
1379.3668944820001,0.8451892027995211,0.6790802170765285,0.3361300231854416,0.21173547472800414
1379.4334473840001,0.7985215555066789,0.7559946526342005,0.6767064080924217,0.3658749619444244
1379.5000002860002,0.7474007237505642,0.6777505549894882,0.5607326814635429,0.6664732283233541
1379.5665531880002,0.6925039045878697,0.5460158142895476,0.25622197798235463,0.22997109261889753
1379.6331060900002,0.6347451443294907,0.598120909814926,0.5383204758753413,0.3142896543553523
1379.699658992,0.5749863882355895,0.5282232488708419,0.4767464956557751,0.7481385831033538
1379.766211894,0.5140423840513125,0.3954467232878379,0.17464172241844073,0.26836254570104656
1379.832764796,0.4529021323139123,0.4256913940259553,0.38905258529820974,0.26214388318738935
1379.899317698,0.3924866267225975,0.36934461842684796,0.38011541735199283,0.8121804420577398
1379.9658706,0.33362917875573755,0.2481414799955923,0.10426954717607805,0.3220322284812185
1380.032423502,0.2772741001009967,0.2610316667045461,0.2462816814578992,0.21200754618002302
1380.098976404,0.22427603243114774,0.22225474849523363,0.28390440855492494,0.8534542750222355
1380.165529306,0.17536807427039489,0.12463278031629822,0.05713894636668672,0.38502348811487686
1380.232082208,0.1313321388722239,0.12543238133103668,0.1265047366403599,0.16651517100855415
1380.29863511,0.09283938579521861,0.1063622413749644,0.2005261776741128,0.8685759741631278
1380.365188012,0.06042102036300923,0.0424335531000751,0.04269768739988715,0.45090102038909113
1380.431740914,0.034596942482616196,0.036353552691592225,0.043313576670472004,0.12832900314187526
1380.4982938160001,0.015760697842474462,0.03674286745297172,0.14005785596180473,0.856305759208724
1380.5648467180001,0.0041709895058277035,0.013640873121339506,0.06637700283512178,0.5133563832342306
1380.6313996200001,1.8722826361678258e-5,0.005129048391073044,0.005737569600097775,0.10006204774708735
1380.6979525220002,0.0033608160669854957,0.022127570958657833,0.10891794000275809,0.8177356537510853
1380.7645054240002,0.014152999201519694,0.043255295269350076,0.12867404038296876,0.5667573531837997
1380.8310583260002,0.032233295403450435,0.035479010279822,0.01716413397468325,0.084150806954334
1380.8976112280002,0.057306102402897775,0.06375228574144838,0.10908035424703616,0.7562526870063622
1380.96416413,0.08903690634909682,0.12844910486945504,0.22488600601328754,0.6065900428226787
1381.030717032,0.12693445564687547,0.12303144585784972,0.0749748374091621,0.08267837350668943
1381.097269934,0.17038055214735015,0.15522548694866956,0.1379270063272795,0.6772737634162019
1381.163822836,0.21880335083963948,0.25888874762915004,0.34554681191230474,0.6297581061635114
1381.230375738,0.27145077437029486,0.25591846534372076,0.17094146860398038,0.09716053546345065
1381.29692864,0.3274545201848936,0.2834301374730954,0.1887507806863305,0.5877733096623434
1381.363481542,0.3860902640022303,0.41807224192168674,0.4775207380231928,0.6347219022390668
